rating	total_spent_by_client	country	payment_verified	job_url_main	job_title	job_description	time_posted	hourly_rate	skill_level	estimated_time	estimated_budget	tags
Rating is 4.9 out of 5.	$4K+	United States	Payment verified	https://www.upwork.com/jobs/Marketing-Automation-Specialist_~021883269124131706062/?referrer_url_path=find_work_home	AI Marketing Automation Specialist	"We are seeking an experienced AI Marketing Automation Specialist to join our team and help optimize and scale our marketing initiatives through advanced AI tools and strategies.

Responsibilities:

Develop and implement AI-powered marketing automation workflows to optimize customer acquisition, engagement, and retention.
Configure and maintain marketing platforms, such as HubSpot, Marketo, or ActiveCampaign, ensuring seamless integration with CRM and analytics systems.
Utilize AI tools (e.g., ChatGPT, Jasper, or similar) to create personalized and data-driven marketing content.
Analyze and interpret marketing data to identify trends and recommend actionable strategies.
Conduct A/B testing and optimize campaign performance based on real-time data.
Collaborate with cross-functional teams, including content creators, designers, and data analysts, to develop and execute marketing strategies.
Stay up-to-date with the latest AI and marketing automation trends and tools.

Qualifications:

Bachelor's degree in Marketing, Computer Science, Data Analytics, or a related field preferred.
Proven experience in marketing automation and AI tools.
Proficiency in marketing automation platforms and CRM software.
Strong analytical skills and experience with tools like Google Analytics, Power BI, or Tableau.
Excellent English communication and collaboration skills.
Knowledge of machine learning, natural language processing, or predictive analytics is a plus."	yesterday	Hourly: $4-$5	Expert	Est. Time:	30+ hrs/week	['Marketing Automation', 'Artificial Intelligence']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/Agent-Development-for-Web-Scraping-with-Open-Source-LLMs_~021883259649796030939/?referrer_url_path=find_work_home	AI Agent Development for Web Scraping with Open Source LLMs	We are seeking a skilled freelancer to build AI agents using n8n and open-source LLMs. The aim is to create robust web scraping tools that can collect data from various domains and insert it directly into our database. We are targetting to acquire hyper local datasets. The ideal candidate will have experience in AI automation, database management, and web scraping techniques. This project requires a proactive approach to handle different web formats and data types efficiently.	yesterday	Hourly: $5-$10	Intermediate	Est. Time:	Less than 30 hrs/week	['Python', 'Data Scraping', 'Ruby', 'Lead Generation']
Rating is 0 out of 5.	$0	Sweden	Payment verified	https://www.upwork.com/jobs/Seeking-PhD-for-CEO-CTO-Role-Innovative-Startup_~021883259649667619594/?referrer_url_path=find_work_home	Seeking AI PhD for CEO/CTO Role in Innovative Startup	We are a well funded company looking for a visionary leader with a PhD in Artificial Intelligence to take on the role of CEO or CTO. You will be driving the development of a cutting-edge AI information platform that aims to transform how users access and engage with AI resources. Ideal candidates should possess strong technical acumen, leadership experience, and a passion for innovation in AI. If you're ready to shape the future of AI technology, we want to hear from you!	yesterday	Fixed-price	Expert	Est. Budget:	$100,000	['Artificial Intelligence', 'Machine Learning', 'Product Management', 'Relationship Management', 'Business Development', 'Strategy', 'Business Innovation']
Rating is 5 out of 5.	$80K+	United States	Payment verified	https://www.upwork.com/jobs/Flutter-Developer-Needed-Pose-Estimation-Testing-Feature-Flags-OTA-Updates_~021883224008458715611/?referrer_url_path=find_work_home	Flutter Developer Needed: Pose Estimation + A/B Testing, Feature Flags, OTA Updates	"Overview
We need a Flutter Developer to build a 3-week prototype that uses an on-device pose-estimation model to count push-ups in real time. This project also requires validating:
	•	CMS Integration (pull content without a full app update)
	•	A/B Testing (toggle UI/content variations)
	•	Feature Flags (enable/disable features remotely)
	•	Over-the-Air (OTA) Updates (minor changes without app store resubmissions)
	•	Push Notifications (FCM or similar)
	•	Basic Gamification (badges, points)

A base Flutter template will be provided to accelerate development.    
Key Responsibilities
	•	Pose Estimation: Integrate our model for real-time push-up detection.
	•	CMS: Fetch exercise data/description from a headless CMS.
	•	A/B Testing & Feature Flags: Implement toggles and capture basic metrics.
	•	OTA Updates: Demonstrate live updates (CodeMagic, App Center, etc.).
	•	Notifications: Implement push reminders (e.g., “Time for push-ups!”).
	•	Gamification: Track and display badges or points for completed push-ups.
	•	Performance & Documentation: Collect CPU/GPU/memory metrics; document feasibility and challenges.

Deliverables
	1.	Functional Prototype
	•	Camera feed + pose estimation
	•	CMS-driven content
	•	A/B testing & feature flags
	•	OTA update proof-of-concept
	•	Notifications & basic gamification
	2.	Source Code & Setup Guide
	•	Git repo with clear README
	•	Instructions for testing toggles, A/B variants, and OTA updates
	3.	Performance & Feasibility Report
	•	CPU/GPU usage, memory footprint, frame rate
	•	Challenges, optimizations, and limitations


Timeline

3 Weeks (Milestone-based)
	•	Week 1: Base integration (camera + model, CMS setup)
	•	Week 2: A/B testing, feature flags, push notifications, partial gamification, OTA
	•	Week 3: Final polish, complete gamification, performance testing & documentation

Requirements
	•	Flutter/Dart: Proven track record
	•	Camera/Video: Real-time processing experience
	•	Feature Toggles & A/B Testing: Implementing or using related frameworks
	•	OTA Updates: Familiar with CodeMagic, Microsoft App Center, or similar
	•	Notifications: FCM or equivalent
	•	Gamification: Points, badges, or leaderboard basics

Nice-to-Have
	•	ML/AI integration (TensorFlow Lite, MLKit)
	•	Healthcare or HIPAA experience
	•	Data analytics or segmentation


NOTE: 	Freelancers Only (No agencies/recruiters, please)
                     We will review past work and your answers and ideas on how to solve the tech challenges as the selection criteria."	yesterday	Hourly: $15-$30	Intermediate	Est. Time:	Less than 30 hrs/week	['Flutter', 'AI Mobile App Development']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/SaaS-Designer-for-Vacation-Rental-Property-Management_~021883222824725463515/?referrer_url_path=find_work_home	SaaS Designer for Vacation Rental Property Management	"I am seeking a talented and experienced software developer to build a SaaS solution tailored for vacation rental property managers.   You must have experience in developing databases, creating dashboards, expertise in implementing business intelligence , CRM and artificial intelligence.

The ideal candidate will have experience in user interface and experience design, particularly for SaaS applications. This is a contract role and if I find the perfect person, I will make you a partner in this venture.  We will be rolling out this product in phases."	yesterday	Hourly: $25-$40	Expert	Est. Time:	Less than 30 hrs/week	['Database Development', 'CRM Development', 'Business Intelligence', 'SaaS Development', 'iDashboards', 'Artificial Intelligence']
Rating is 0 out of 5.	$0	Canada	Payment unverified	https://www.upwork.com/jobs/Data-Analyst-with-Expertise-Netsuite-and-Hubspot_~021883222797158908270/?referrer_url_path=find_work_home	Data Analyst with Expertise in Netsuite and Hubspot	Quinn AI is looking for a skilled data analyst to help us analyze and interpret data from Netsuite and Hubspot platforms in order to load into the Quinn AI platform. The ideal candidate will possess a deep understanding of both systems plus ideally other CRM systems and be able to generate actionable KPIs from the data. Responsibilities include determining which tables to pull from, mapping data to KPIs that can be imported into Quinn and developing and handling the Q/A process. Understanding the data structures of Netsuite and Hubspot are essential in the success of this role. If you are detail-oriented and have experience working with these platforms, we invite you to apply!	yesterday	Hourly: $20-$60	Intermediate	Est. Time:	Less than 30 hrs/week	['Microsoft Excel', 'HubSpot', 'NetSuite Administration', 'Data Entry', 'Oracle NetSuite']
Rating is 0 out of 5.	$0	India	Payment verified	https://www.upwork.com/jobs/Interview-help-needed-for-data-big-data-engineer-role_~021883221288632926683/?referrer_url_path=find_work_home	Interview help needed for data/big data engineer role	Need support for interview and assessment for senior data/big data engineer role. We can discuss about price and further details after we connect. Please connect if interested. Need immediately.	yesterday	Hourly	Expert	Est. Time:	Less than 30 hrs/week	['Data Engineering', 'SQL', 'Python', 'ETL Pipeline', 'Big Data', 'Apache Spark', 'Data Science']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/Automation-Workflow-Development-using-Zapier-and-Integrations_~021883221181782676015/?referrer_url_path=find_work_home	Automation Workflow Development using Zapier and Integrations	"Seeking an experienced AI tool automation specialist to create a seamless workflow using Zapier that integrates Google Drive, ChatGPT, Gmail, Outlook, and Microsoft OneDrive.  I have a vision for creating and storing analysis from my ChatGPT or other AI as documents in my cloud data storage, with a folder structure that can update based on my prompts and projects in ChatGPT.  I have emails, newsletters, research papers, and notes to turn into an automated Body of Knowledge that updates itself as I receive new information.  My ChatGPT or other AI (Perplexity or Notion) will need to easily reference this BOK.  I aim to preserve the Memory of my AI account and develop a clear strategy for what is the best use of this storage and what is best added as documents or files to my cloud data for the AI to pull from.  

After struggling with Google Cloud Console and writing scripts for this automation, I have started using Zapier but need an expert to get this setup quickly.  We will discuss the moving parts and sources of data first to set the architecture, then you will build the Zaps or other automation to make it happen.  I will do a test run and then finalize the workflow and actions with you.  I am willing to supply the paid and pro versions of different tools as needed.

You will be responsible for setting up triggers, actions, and streamlined communication between these platforms to ensure a smooth operational flow.  The end product should be easily maintained and editable so I can update and add/subtract tools and sources of data."	yesterday	Fixed-price	Intermediate	Est. Budget:	$100	['Zapier', 'Automation', 'API', 'JavaScript', 'API Integration', 'Google drive', 'Microsoft Outlook', 'OneDrive']
Rating is 5 out of 5.	$200K+	Australia	Payment verified	https://www.upwork.com/jobs/Growth-Hacker-Mobile-App-Product-Manager_~021883219856349057583/?referrer_url_path=find_work_home	Growth Hacker - Mobile App - Product Manager	"You understand product focused growth hacking.
NOT growth marketing.  
We need to solve problems which were created earlier, potentially undo changes.
Stay close to end-users.  Experimentation.
You're well read and you have great experience."	2 days ago	Hourly: $5-$40	Expert	Est. Time:	30+ hrs/week	['Growth Hacking', 'Product Roadmap']
Rating is 5 out of 5.	$600+	United States	Payment verified	https://www.upwork.com/jobs/Enhancement-RAG-App-Snowflake-with-OpenAI-Integration_~021883219234496238798/?referrer_url_path=find_work_home	Enhancement of RAG App on Snowflake with OpenAI Integration	"We are looking for a skilled developer to enhance our RAG application on the Snowflake platform. The project involves leveraging vectorized data from our database tables and integrating OpenAI models to improve functionality and performance. The ideal candidate should have experience with Snowflake, database management, UI expertise, and AI model integration. Your expertise will help us utilize all available models effectively, ensuring optimal results for our application. Additionally, one of the use-case requirements is to identify topics/products included in text of the discussions stored in the database. For example the data is categorized by finance related content; identify other content being discussed within that....data is categorized as ""Investment"" but outlier discussed topic is ""insulin"". If there is time, an update to the UI of the RAG will be appreciated. Access is not possible and the python scripts and schemas will be shared."	2 days ago	Hourly: $15-$35	Intermediate	Est. Time:	Less than 30 hrs/week	['MySQL', 'MariaDB', 'Python', 'Java', 'Machine Learning', 'JavaScript', 'RAG app', 'Streamlit']
Rating is 4.7 out of 5.	$200K+	United States	Payment verified	https://www.upwork.com/jobs/Healthcare-Data-Science_~021883218955369501902/?referrer_url_path=find_work_home	Healthcare Data Science	"""Seeking a data scientist with strong Python expertise to join and analyze large CMS datasets. The role involves integrating three complex datasets to enable analysis based on specific selection parameters. The ideal candidate will have immediate availability and have experience with large-scale data processing and data manipulation. A strong understanding of healthcare data and the ability to deliver clear, actionable insights are essential."""	2 days ago	Hourly: $25	Expert	Est. Time:	not_sure	['Data Science', 'Python', 'Data Analysis']
Rating is 0 out of 5.	$0	Mauritius	Payment unverified	https://www.upwork.com/jobs/Build-and-Deploy-Powered-SAAS-Website_~021883215360925358858/?referrer_url_path=find_work_home	Build and Deploy AI-Powered SAAS Website	We are seeking a talented developer to build and deploy a Software as a Service (SAAS) website that integrates AI capabilities and automation features. The ideal candidate will have experience in developing web applications focusing on user experience and scalability. Your role will include designing the system architecture, implementing the necessary functionalities, and ensuring seamless deployment. If you have a passion for creating innovative solutions and staying ahead in tech, we want to hear from you!	2 days ago	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	['React', 'Python', 'Node.js', 'JavaScript', 'Amazon Web Services']
Rating is 5 out of 5.	$200K+	United States	Payment verified	https://www.upwork.com/jobs/Expert-Developer-Needed-for-SaaS-Enhancement_~021883214633392001583/?referrer_url_path=find_work_home	AI Expert Developer Needed for SaaS UX Enhancement	We are seeking a skilled AI Expert Developer to enhance the user experience of our Software as a Service (SaaS) platform. The ideal candidate will possess a strong understanding of AI technologies and how they can be integrated to improve UX. Responsibilities include analyzing current user interactions, identifying pain points, and implementing AI-driven solutions to create a more intuitive and engaging user interface. If you have a passion for UX design and a background in AI development, we would love to hear from you!	2 days ago	Hourly: $15-$50	Expert	Est. Time:	Hours to be determined	['Adobe Illustrator', 'JavaScript', 'Web Design', 'Graphic Design', 'Prototyping']
Rating is 0 out of 5.	$0	United States	Payment unverified	https://www.upwork.com/jobs/Machine-Learning-Classification-Model-Development_~021883214109460517423/?referrer_url_path=find_work_home	Machine Learning Classification Model Development	I am looking for an experienced machine learning engineer to assist in creating a classification model. The ideal candidate will have expertise in data preprocessing, model selection, and evaluation techniques. Strong communication skills are essential, as I value collaboration throughout the project. Please provide examples of previous classification models you have developed and any relevant methodologies you employed. This is an exciting opportunity to contribute to a significant project, and I look forward to your innovative ideas.	2 days ago	Hourly	Intermediate	Est. Time:	not_sure	['Machine Learning', 'Python', 'TensorFlow', 'Deep Learning', 'Data Science']
Rating is 5 out of 5.	$40	Kenya	Payment verified	https://www.upwork.com/jobs/Agent_~021883210891568855708/?referrer_url_path=find_work_home	Ai Agent	"We are looking for a skilled developer to create an MVP for an AI agent designed to be a life coach and personal development coach targeting wellness enthusiasts. The agent will need integrations with platforms like Twitter, Farcaster, and Telegram, as well as short-form video content generation capabilities for TikTok and YouTube.

Key Features Required:

- Voice Cloning: The agent should impersonate famous personalities and fictional characters, starting with specific examples.
- Platform Activities:
Host and attend X Spaces.
Engage, post, like, and retweet content from leading AI agents on X.
- Interact with prominent memecoin projects on X.
- Content Creation: AI-driven video generation for motivational and self-development content.

If you have experience in building AI agents, especially with these functionalities, and are excited about creating a game-changing solution, we’d love to hear from you! Please share your portfolio and a brief overview of relevant projects you’ve worked on.

Let’s build something amazing together!"	2 days ago	Fixed-price	Expert	Est. Budget:	$300	['AI Agent Development', 'Artificial Intelligence', 'deepseek', 'Machine Learning', 'Natural Language Processing', 'Python', 'Artificial Neural Network']
Rating is 0 out of 5.	$0	India	Payment verified	https://www.upwork.com/jobs/Treasure-Data-CDP-Engineer_~021883209745786683867/?referrer_url_path=find_work_home	Treasure Data CDP Engineer	"2.	Technical Oversight:
○	Ensure the successful execution of proactive and reactive maintenance tasks.
○	Approve and guide simple feature enhancements, such as adding new data fields.
○	Oversee the management of the CDP development backlog and prioritize feature updates.
3.	Stakeholder Engagement:
○	Act as the main liaison with regional markets for audience creation and campaign support.
○	Address technical queries and provide clarity on CDP functionality.
4.	Training and Enablement:
○	Lead platform training initiatives to enhance team and market understanding of CDP capabilities.
5.	Performance Monitoring:
○	Regularly review platform performance metrics and recommend optimization strategies.
Qualifications:
●	Proven experience managing Customer Data Platforms (experience with Treasure Data is a plus).
●	Strong leadership and project management skills.
●	Excellent stakeholder management and communication abilities.
●	Familiarity with data integration, API operations, and audience segmentation."	2 days ago	Hourly: $12-$15	Intermediate	Est. Time:	Less than 30 hrs/week	['treasure data', 'ETL Pipeline']
Rating is 5 out of 5.	$500+	United States	Payment verified	https://www.upwork.com/jobs/Help-build-Agent-chat-bot-SMS-conversational-chatbot-with-guardrails_~021883209064458278094/?referrer_url_path=find_work_home	Help me build an AI Agent chat bot - SMS conversational chatbot (with guardrails)	"Teach me how to build a guided SMS ai agent chat bot that could converse with new incoming leads and urge them to take action by getting scheduled for a call, download our e book, or answer questions relevant to the business type.

Requirements - 

Experience in n8n.

Availability to Google meet for the during of the job and help me understand the workflow.

This is more of an informative consultation rather than a task, I’ll do the work - would like someone who could teach as I go."	2 days ago	Hourly: $30-$60	Expert	Est. Time:	Less than 30 hrs/week	['Chatbot Development', 'Artificial Intelligence', 'Bot Development']
Rating is 5 out of 5.	$200K+	United States	Payment verified	https://www.upwork.com/jobs/Account-Based-Marketing-ABM-Specialist_~021883207461312872923/?referrer_url_path=find_work_home	Account Based Marketing (ABM) Specialist	"We are seeking an organized and results-driven Account-Based Marketing (ABM) Specialist to help manage target accounts and execute marketing strategies that drive growth and engagement.

Key Responsibilities
1. Identify and manage high-value accounts using tools like G2, Rollworks, and Apollo.
2. Collaborate with SDRs to ensure active outreach and engagement with target accounts.
3. Coordinate retargeting campaigns via Rollworks and LinkedIn Ads.
4. Plan and execute marketing efforts for Demo Days and tradeshows using Apollo, SDR, and Dripify.
5. Administer marketing tools and ensure optimal functionality.
6. Track and report campaign performance metrics to optimize strategies.

Qualifications
1. Experience with G2, Rollworks, Apollo, Dripify, and LinkedIn Ads.
2. Strong organizational and multitasking skills.
3. Ability to collaborate with cross-functional teams.
4. Data-driven mindset to analyze and enhance marketing efforts.

This is a part-time role for 20 hours per week, ideal for a proactive and detail-oriented professional passionate about account-based marketing and driving results."	2 days ago	Hourly: $15-$40	Expert	Est. Time:	30+ hrs/week	['Retargeting', 'LinkedIn Campaign Manager', 'Apollo.io', 'AdRoll', 'G2']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/Full-Stack-Developer-Backend-Focused-with-Frontend-Design-Skills_~021883205883808502990/?referrer_url_path=find_work_home	Full-Stack Developer (Backend-Focused) with Frontend & Design Skills	"**Job Title: Full-Stack Developer (Backend-Focused) with Frontend & Design Skills**

**Company:** Probet Vegas

**Location:** Remote

**Job Type:** Full-Time / Contract

---

**About Us:**
We are a leading sports betting syndicate focused on leveraging technology to gain an edge in the market. Our team is growing, and we are looking for a highly skilled Full-Stack Developer who specializes in backend development but is also capable of handling frontend and design tasks when necessary.

---

**Key Responsibilities:**
- Develop and maintain scalable, high-performance backend services using **TypeScript & Node.js**.
- Design and implement microservice architectures with **NestJS**, ensuring efficient communication via a gateway.
- Build and optimize GraphQL APIs with **Apollo Federation**, ensuring performance and scalability.
- Work with **Kafka** or similar messaging systems to facilitate asynchronous microservice communication.
- Containerize applications with **Docker** and manage deployment pipelines.
- Ensure data integrity and performance using **MongoDB, Redis, PostgreSQL**, and other databases.
- Implement web scraping solutions using **Puppeteer**, with reverse engineering capabilities for complex betting platforms.
- Collaborate on frontend development with **React.js + TypeScript + GraphQL**, building interactive and real-time web applications.
- Contribute to the overall system architecture, ensuring scalability, security, and performance.
- Implement CI/CD pipelines and version control best practices.
- Participate in agile development processes, sprint planning, and team discussions.

---

**Technical Requirements:**

**Backend Expertise:**
- Proficiency in **TypeScript & Node.js**, with a strong understanding of advanced features (e.g., generics, decorators).
- Experience with **NestJS** for building and structuring microservices.
- Deep understanding of **GraphQL schema design**, performance tuning, and caching strategies.
- Familiarity with messaging systems like **Kafka** and event-driven architectures.
- Hands-on experience with containerization using **Docker**, including multi-stage builds and orchestration.
- Strong database knowledge in:
  - **MongoDB:** Data modeling, indexing, and performance optimization.
  - **Redis:** Advanced usage, pub/sub patterns, and persistence modes.
  - **PostgreSQL:** Schema design, complex queries, and indexing strategies.
  - **Elasticsearch & ClickHouse** (Nice to have).

**Frontend Skills:**
- Experience with **React.js + TypeScript**, focusing on building scalable SPAs and SSR applications.
- Proficiency in **GraphQL client-side implementation** (Apollo Client).
- Understanding of WebSockets and real-time data handling.

**DevOps & Infrastructure:**
- Strong understanding of **microservices & distributed systems** concepts (e.g., load balancing, service discovery).
- Experience with monitoring and logging tools such as **Prometheus, Grafana, and ELK stack**.
- Proficiency in **Git workflows** and setting up **CI/CD pipelines** (GitHub Actions, Jenkins, GitLab CI).

**Security & Performance Optimization:**
- Knowledge of authentication/authorization mechanisms (JWT, OAuth).
- Experience with performance tuning, profiling, and load testing in Node.js.

**Soft Skills:**
- Strong communication and documentation skills.
- Ability to work collaboratively in an agile environment.
- Problem-solving mindset and a proactive attitude.

---

**Preferred Qualifications:**
- Previous experience working with sports betting platforms or similar real-time data-driven systems.
- Exposure to high-load systems and scaling strategies.
- Understanding of UI/UX design principles and the ability to assist with frontend design when necessary.

---

**What We Offer:**
- Competitive compensation based on experience.
- Fully remote work with flexible hours.
- Opportunity to work on cutting-edge sports betting technology.
- Collaborative and fast-paced team environment.

--

We look forward to meeting innovative and driven individuals who are eager to contribute to our success!"	2 days ago	Hourly: $15-$25	Intermediate	Est. Time:	30+ hrs/week	['MongoDB', 'NestJS', 'React', 'PostgreSQL', 'TypeScript', 'Web Development', 'Puppeteer', 'Apache Kafka']
Rating is 5 out of 5.	$3K+	Saudi Arabia	Payment verified	https://www.upwork.com/jobs/Quantitive-Developer-for-Automated-Trading_~021883199044001780942/?referrer_url_path=find_work_home	Quantitive Developer for Automated Trading	"Quantitative Developer for Automated Trading Algorithms

Description:
We are developing WaZii, a platform for AI-driven automated trading, designed to simplify trading for users. WaZii allows users to select pre-built algorithms that handle all trading decisions using cutting-edge AI and technical analysis.

We are looking for a skilled Quantitative Developer to create robust, high-performing trading algorithm tailored to our platform.

Key Responsibilities:

Strong background in quantitative analysis and algorithm development.
Proficiency in Python, R, or similar languages.
Experience with financial markets, trading strategies, and machine learning."	2 days ago	Hourly	Expert	Est. Time:	Less than 30 hrs/week	['AI Trading', 'Quantitative Finance', 'Technical Analysis', 'Financial Trading', 'Stock Price Prediction', 'Python', 'API', 'Automation']
Rating is 4.5 out of 5.	$40K+	IND	Payment verified	https://www.upwork.com/jobs/Integrate-PingIdentity-Voice-Agents_~021883192885798819022/?referrer_url_path=find_work_home	Integrate PingIdentity in AI Voice Agents	"Seeking an experienced developer to integrate PingIdentity Verification with our Custom AI Voice Agent Applications. The role involves implementing secure identity verification workflows into our conversational AI platform, ensuring seamless real-time authentication.

Responsibilities:
Integrate PingIdentity APIs into AI Voice Agent workflows.
Ensure secure, scalable, and compliant identity verification processes.
Collaborate on integration with existing STT, TTS, and conversation systems.
Provide technical documentation and deployment support.
Requirements:
Proficiency in PingIdentity APIs, OAuth 2.0, and OpenID Connect.
Strong coding skills in Python, Java, or Node.js.
Experience with AI Voice Systems and real-time communication tools.
Knowledge of cloud platforms (AWS, Azure) and data security (TLS, AES).
Familiarity with API design, error handling, and compliance (GDPR, HIPAA).
Preferred:
Experience with identity verification in voice AI applications.
Background in serverless architecture and microservices.
Deliverables:
Fully integrated PingIdentity solution with documentation.
Tested and optimized workflows with deployment support."	2 days ago	Hourly: $30-$59	Expert	Est. Time:	Less than 30 hrs/week	['Ping Identity', 'SAML', 'OAuth']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/API-Integration-Specialist-with-Dashboard-Development-Skills_~021883180468495170204/?referrer_url_path=find_work_home	API Integration Specialist with Dashboard Development Skills	We are looking for a highly skilled API Integration Specialist to design and build a scalable dashboard by connecting various APIs (e.g., HubSpot, Cloudflare, Aircall, hosting, and transaction platforms). The ideal candidate is a smart problem-solver who understands requirements, can integrate diverse systems, and build user-friendly dashboards to display real-time data, even without prior experience in specific tools like tracking platforms. You must have a strong background in APIs, backend development, and workflow automation, with the ability to execute tasks efficiently based on clear requirements. Excellent text-based communication and self-sufficiency are required.	2 days ago	Hourly	Entry level	Est. Time:	30+ hrs/week	['API', 'API Integration', 'RESTful API', 'API Development', 'Node.js']
Rating is 0 out of 5.	$0	United States	Payment verified	https://www.upwork.com/jobs/Mixpanel-Expert-Needed-One-Day-Dashboard-Setup-Training-Session_~021883180361645275804/?referrer_url_path=find_work_home	Mixpanel Expert Needed: One-Day Dashboard Setup & Training Session	"## Description
Looking for an intermediate or expert-level Mixpanel professional for a focused, one-day engagement to help optimize our Mixpanel setup and provide advanced training. We need help creating comprehensive account health monitoring systems and engagement analysis.  Anyone that does a great job could be invited back to future engagements.

### About Our Application:
- B2B SaaS platform with company-based accounts
- Each account has 1-10 users
- Customer onboarding handled through separate sales process (no need to track activation/growth channels... yet)
- Focus purely on in-app engagement and account health metrics
- Approximately 50 unique events tracking key user actions

### Primary Objectives:
1. Account Health Monitoring
   - Create company-level (not user-level) health metrics
   - Design dashboards to identify at-risk accounts early
   - Build automated flags/alerts for accounts needing attention
   - Develop engagement scoring system at the company level

2. Customer Segmentation
   - Set up trial customer cohort analysis
   - Create separate views for trial vs. paid accounts
   - Implement company-size based analysis (1-10 users)
   - Track engagement patterns across different account types

### Project Scope:
1. Dashboard & Report Setup (2-5 hours)
   - Build company health monitoring systems
   - Configure at-risk account identification
   - Set up trial customer tracking
   - Design engagement analysis reports
   - Create retention tracking at company level

2. Knowledge Transfer Session (1.5-3 hours)
   - Training on advanced Mixpanel features
   - Focus on Funnels, Flows, and Retention analysis
   - Best practices for ongoing dashboard maintenance
   - Q&A session

### Required Deliverables:
- Custom dashboards for account health monitoring
- At-risk account flagging system
- Trial customer cohort analysis
- Company-level engagement scoring
- Written documentation of changes made
- Recording of training session (if possible)

### Timeline:
- One full day engagement (6-8 hours)
- To be completed week of January 27, 2025
- 30-minute prep call before the main session
- Knowledge transfer session after reports and Boards are created (timing flexible)

### Your Proposal Should Include:
1. Your experience with similar B2B SaaS companies
2. 2-3 specific examples of similar Mixpanel dashboards you've created
3. Brief description of your approach to the project
4. Confirmation of your availability next week
5. Your fixed price quote for the complete engagement
6. Any questions about our current setup that would help you prepare

### Required Skills:
- Intermediate or expert-level Mixpanel knowledge
- Strong background in B2B SaaS analytics
- Experience with company-level (vs. user-level) analytics
- Excellent communication skills
- Experience in training/knowledge transfer

## Additional Details
- This is a short-term engagement with potential for future optimization work
- Please include the word ""Analytics"" at the start of your proposal so we know you've read the full description
- Remote work (Zoom/Google Meet)"	2 days ago	Fixed-price	Intermediate	Est. Budget:	$800	['Mixpanel', 'Data Analysis', 'Analytics', 'Data Visualization']
Rating is 0 out of 5.	$0	United States	Payment unverified	https://www.upwork.com/jobs/CTO-Needed-for-Innovative-Mobile-App-Startup_~021883179914747396571/?referrer_url_path=find_work_home	CTO Needed for Innovative Mobile App Startup	We are seeking a Chief Technology Officer (CTO) to join our startup team focused on a mobile application that we have developed. The ideal candidate will have a strong technical background and experience in leading software development teams. You will be responsible for refining our tech strategy, guiding the technical vision, and overseeing product development. If you are passionate about technology and startup culture, we would love to hear from you.	2 days ago	Hourly	Expert	Est. Time:	Less than 30 hrs/week	['React Native', 'Python', 'MongoDB', 'iOS', 'Android', 'User Profile Creation', 'Smartphone', 'User Authentication']
Rating is 5 out of 5.	$400+	United States	Payment verified	https://www.upwork.com/jobs/ServiceNow-Reporting-and-Graphing-Specialist_~021883172016919101915/?referrer_url_path=find_work_home	ServiceNow Reporting and Graphing Specialist	"We are seeking a skilled ServiceNow professional to assist in creating reports and filters that effectively visualize incidents and tasks within a single graph. The ideal candidate will have experience with ServiceNow's reporting tools and a strong understanding of data visualization techniques. Your expertise will help enhance our reporting capabilities and provide clear insights into our operations. If you are detail-oriented and have a passion for data analysis, we would love to hear from you!

**Relevant Skills:**
- ServiceNow Reporting
- Data Visualization
- Incident Management
- Task Management
- Graph Creation
- Data Filtering"	2 days ago	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	['ServiceNow', 'JavaScript', 'API', 'Microsoft Excel', 'HTML']
Rating is 5 out of 5.	$200+	NLD	Payment verified	https://www.upwork.com/jobs/Help-Needed-with-Hosting-TensorFlow-Model-the-Cloud-Firebase-Google-Cloud_~021883170899271303643/?referrer_url_path=find_work_home	Help Needed with Hosting a TensorFlow ML Model on the Cloud (Firebase/Google Cloud)	"We have a FlutterFlow app that connects to an ESP32 device (a kitesurf gadget). The app downloads CSV files from the ESP32 and uploads them to Firebase Storage.

We also have a TensorFlow ML model that classifies IMU data (jump vs. no jump) and calculates jump height. Currently, we need help setting up a cloud-based solution so that when a CSV file is uploaded, the model can process it and return the results to the user in our FlutterFlow app.

Here are the main points:

The ML model typically takes 4–5 minutes to run in Google Colab (free tier).
We are considering either Firebase Functions (serverless) or another Google Cloud platform service (e.g., Cloud Run) to handle the inference job.
After processing, we need to store the results (e.g., CSV output, JSON, or similar) back into Firebase, ideally in the user’s folder.
If this is something you’d be interested in handling, could you please share:

Which cloud hosting approach (Firebase Functions vs. Cloud Run) you recommend.
Your estimated timeline and a fixed-cost quote for setting up this pipeline."	2 days ago	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	['Google Cloud Platform']
